stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone,vehicle_type,platform_code
17464,"Senoji  Pilaitė",54.704160,25.196640,,,17464,"http://www.visimarsrutai.lt/#/stop/result?stopId=17464",,,,,,
17467,"Pajautos st.",54.710180,25.176080,,,17467,"http://www.visimarsrutai.lt/#/stop/result?stopId=17467",,,,,,
17468,"Gerosios Vilties st.",54.670800,25.241960,,,17468,"http://www.visimarsrutai.lt/#/stop/result?stopId=17468",,,,,,
17469,Stotis,54.671060,25.283990,,,17469,"http://www.visimarsrutai.lt/#/stop/result?stopId=17469",,,,,,
17470,"Nemenčinės plentas",54.722780,25.320040,,,17470,"http://www.visimarsrutai.lt/#/stop/result?stopId=17470",,,,,,
17471,"Žėručio st.",54.676610,25.208400,,,17471,"http://www.visimarsrutai.lt/#/stop/result?stopId=17471",,,,,,
17472,"Žolyno st.",54.707820,25.338470,,,17472,"http://www.visimarsrutai.lt/#/stop/result?stopId=17472",,,,,,
17473,"Šeškinės poliklinika",54.716060,25.247450,,,17473,"http://www.visimarsrutai.lt/#/stop/result?stopId=17473",,,,,,
17474,"Prūsų st.",54.665050,25.273160,,,17474,"http://www.visimarsrutai.lt/#/stop/result?stopId=17474",,,,,,
17475,"Karaliaučiaus st.",54.707400,25.175720,,,17475,"http://www.visimarsrutai.lt/#/stop/result?stopId=17475",,,,,,
17476,Papiškės,54.716430,25.129970,,,17476,"http://www.visimarsrutai.lt/#/stop/result?stopId=17476",,,,,,
17477,"Lietuvos sąjūdžio kelias",54.698530,25.266500,,,17477,"http://www.visimarsrutai.lt/#/stop/result?stopId=17477",,,,,,
17479,"Taraso Ševčenkos st.",54.678690,25.267180,,,17479,"http://www.visimarsrutai.lt/#/stop/result?stopId=17479",,,,,,
17480,"Karaliaučiaus st.",54.707250,25.175820,,,17480,"http://www.visimarsrutai.lt/#/stop/result?stopId=17480",,,,,,
17481,Papiškės,54.716070,25.132020,,,17481,"http://www.visimarsrutai.lt/#/stop/result?stopId=17481",,,,,,
17482,"Algirdo st.",54.681970,25.268200,,,17482,"http://www.visimarsrutai.lt/#/stop/result?stopId=17482",,,,,,
17483,"Tolminkiemio st.",54.707360,25.181190,,,17483,"http://www.visimarsrutai.lt/#/stop/result?stopId=17483",,,,,,
17485,Vaivadiškės,54.717200,25.111560,,,17485,"http://www.visimarsrutai.lt/#/stop/result?stopId=17485",,,,,,
17486,"Karaliaus Mindaugo tiltas",54.688670,25.286630,,,17486,"http://www.visimarsrutai.lt/#/stop/result?stopId=17486",,,,,,
17487,Vaivadiškės,54.717460,25.112790,,,17487,"http://www.visimarsrutai.lt/#/stop/result?stopId=17487",,,,,,
17489,"Smalinės st.",54.709320,25.187420,,,17489,"http://www.visimarsrutai.lt/#/stop/result?stopId=17489",,,,,,
17490,"Šv. Petro ir Povilo bažnyčia",54.693010,25.303130,,,17490,"http://www.visimarsrutai.lt/#/stop/result?stopId=17490",,,,,,
17491,"Tolminkiemio st.",54.707210,25.180090,,,17491,"http://www.visimarsrutai.lt/#/stop/result?stopId=17491",,,,,,
17493,"Įsruties st.",54.709940,25.182930,,,17493,"http://www.visimarsrutai.lt/#/stop/result?stopId=17493",,,,,,
17494,"Papilėnų st.",54.706850,25.187410,,,17494,"http://www.visimarsrutai.lt/#/stop/result?stopId=17494",,,,,,
17495,"Įsruties st.",54.710450,25.181220,,,17495,"http://www.visimarsrutai.lt/#/stop/result?stopId=17495",,,,,,
17496,"Vingio parkas",54.674050,25.241990,,,17496,"http://www.visimarsrutai.lt/#/stop/result?stopId=17496",,,,,,
17497,"Verkių st.",54.717320,25.295620,,,17497,"http://www.visimarsrutai.lt/#/stop/result?stopId=17497",,,,,,
17498,Stotis,54.670710,25.284900,,,17498,"http://www.visimarsrutai.lt/#/stop/result?stopId=17498",,,,,,
17499,"Vilkpėdės st.",54.664780,25.236790,,,17499,"http://www.visimarsrutai.lt/#/stop/result?stopId=17499",,,,,,
17500,"Valakampių tiltas",54.724090,25.308490,,,17500,"http://www.visimarsrutai.lt/#/stop/result?stopId=17500",,,,,,
17502,"Vilkpėdės st.",54.663310,25.235480,,,17502,"http://www.visimarsrutai.lt/#/stop/result?stopId=17502",,,,,,
17503,"Kareivių st.",54.720620,25.303160,,,17503,"http://www.visimarsrutai.lt/#/stop/result?stopId=17503",,,,,,
17505,"Europos aikštė",54.695640,25.277430,,,17505,"http://www.visimarsrutai.lt/#/stop/result?stopId=17505",,,,,,
17506,"Oslo st.",54.670160,25.197590,,,17506,"http://www.visimarsrutai.lt/#/stop/result?stopId=17506",,,,,,
17507,"Pranciškaus Baltraus Šivickio st.",54.661320,25.349580,,,17507,"http://www.visimarsrutai.lt/#/stop/result?stopId=17507",,,,,,
17509,"Studentų st.",54.697290,25.263270,,,17509,"http://www.visimarsrutai.lt/#/stop/result?stopId=17509",,,,,,
17510,"Pranciškaus Baltraus Šivickio st.",54.661240,25.349860,,,17510,"http://www.visimarsrutai.lt/#/stop/result?stopId=17510",,,,,,
17511,"Studentų st.",54.697240,25.264300,,,17511,"http://www.visimarsrutai.lt/#/stop/result?stopId=17511",,,,,,
17512,"Klinikų st.",54.711240,25.314980,,,17512,"http://www.visimarsrutai.lt/#/stop/result?stopId=17512",,,,,,
17513,"Gurių sodai",54.659860,25.359710,,,17513,"http://www.visimarsrutai.lt/#/stop/result?stopId=17513",,,,,,
17514,"Gerosios Vilties st.",54.670400,25.241590,,,17514,"http://www.visimarsrutai.lt/#/stop/result?stopId=17514",,,,,,
17515,"Vinco Pietario st.",54.676880,25.245790,,,17515,"http://www.visimarsrutai.lt/#/stop/result?stopId=17515",,,,,,
17516,"Šumsko kryptis",54.658890,25.364400,,,17516,"http://www.visimarsrutai.lt/#/stop/result?stopId=17516",,,,,,
17517,"Vingio parkas",54.672800,25.239430,,,17517,"http://www.visimarsrutai.lt/#/stop/result?stopId=17517",,,,,,
17518,"Gurių sodai",54.659970,25.359110,,,17518,"http://www.visimarsrutai.lt/#/stop/result?stopId=17518",,,,,,
17519,"Alberto Goštauto st.",54.694560,25.267470,,,17519,"http://www.visimarsrutai.lt/#/stop/result?stopId=17519",,,,,,
17521,"Pajautos st.",54.709770,25.174880,,,17521,"http://www.visimarsrutai.lt/#/stop/result?stopId=17521",,,,,,
17522,Viršupis,54.696150,25.344960,,,17522,"http://www.visimarsrutai.lt/#/stop/result?stopId=17522",,,,,,
17523,Viršupis,54.695790,25.343970,,,17523,"http://www.visimarsrutai.lt/#/stop/result?stopId=17523",,,,,,
17524,"Šilo st.",54.700090,25.349330,,,17524,"http://www.visimarsrutai.lt/#/stop/result?stopId=17524",,,,,,
17525,"Šilo st.",54.699050,25.347700,,,17525,"http://www.visimarsrutai.lt/#/stop/result?stopId=17525",,,,,,
17526,Kalvarijos,54.739330,25.275350,,,17526,"http://www.visimarsrutai.lt/#/stop/result?stopId=17526",,,,,,
17527,"Metalo st.",54.645560,25.265670,,,17527,"http://www.visimarsrutai.lt/#/stop/result?stopId=17527",,,,,,
17528,"Smolensko st.",54.667420,25.260050,,,17528,"http://www.visimarsrutai.lt/#/stop/result?stopId=17528",,,,,,
17529,"Ramybės st.",54.672030,25.299050,,,17529,"http://www.visimarsrutai.lt/#/stop/result?stopId=17529",,,,,,
17530,"Laisvės prospektas",54.697520,25.221230,,,17530,"http://www.visimarsrutai.lt/#/stop/result?stopId=17530",,,,,,
17531,"Oslo st.",54.670070,25.198770,,,17531,"http://www.visimarsrutai.lt/#/stop/result?stopId=17531",,,,,,
17532,"Smolensko st.",54.667140,25.259110,,,17532,"http://www.visimarsrutai.lt/#/stop/result?stopId=17532",,,,,,
17533,"Ugniagesių st.",54.690210,25.210680,,,17533,"http://www.visimarsrutai.lt/#/stop/result?stopId=17533",,,,,,
17534,"Žemieji Paneriai",54.646080,25.209480,,,17534,"http://www.visimarsrutai.lt/#/stop/result?stopId=17534",,,,,,
17535,"Rugių st.",54.738010,25.269280,,,17535,"http://www.visimarsrutai.lt/#/stop/result?stopId=17535",,,,,,
17536,"Prekybos bazė",54.658060,25.138070,,,17536,"http://www.visimarsrutai.lt/#/stop/result?stopId=17536",,,,,,
17537,"Užutekio st.",54.659070,25.207400,,,17537,"http://www.visimarsrutai.lt/#/stop/result?stopId=17537",,,,,,
17538,"Rugių st.",54.738190,25.270440,,,17538,"http://www.visimarsrutai.lt/#/stop/result?stopId=17538",,,,,,
17539,"Užutekio st.",54.659180,25.207760,,,17539,"http://www.visimarsrutai.lt/#/stop/result?stopId=17539",,,,,,
17540,"Gunkliškių st.",54.627300,25.101270,,,17540,"http://www.visimarsrutai.lt/#/stop/result?stopId=17540",,,,,,
17541,"Eišiškių plentas",54.649250,25.267840,,,17541,"http://www.visimarsrutai.lt/#/stop/result?stopId=17541",,,,,,
17542,"Bičiulių st.",54.603130,25.134790,,,17542,"http://www.visimarsrutai.lt/#/stop/result?stopId=17542",,,,,,
17543,Baldai,54.650660,25.218250,,,17543,"http://www.visimarsrutai.lt/#/stop/result?stopId=17543",,,,,,
17544,"Lietuvos sąjūdžio kelias",54.698250,25.266300,,,17544,"http://www.visimarsrutai.lt/#/stop/result?stopId=17544",,,,,,
17545,"Eišiškių plentas",54.649700,25.268530,,,17545,"http://www.visimarsrutai.lt/#/stop/result?stopId=17545",,,,,,
17546,"Bičiulių st.",54.603930,25.134190,,,17546,"http://www.visimarsrutai.lt/#/stop/result?stopId=17546",,,,,,
17547,Metropolis,54.608700,25.128910,,,17547,"http://www.visimarsrutai.lt/#/stop/result?stopId=17547",,,,,,
17549,„Lelija“,54.668150,25.263690,,,17549,"http://www.visimarsrutai.lt/#/stop/result?stopId=17549",,,,,,
17550,"Akademijos st.",54.753520,25.268380,,,17550,"http://www.visimarsrutai.lt/#/stop/result?stopId=17550",,,,,,
17551,Metropolis,54.608310,25.129120,,,17551,"http://www.visimarsrutai.lt/#/stop/result?stopId=17551",,,,,,
17552,"Panerių miškas",54.617010,25.229450,,,17552,"http://www.visimarsrutai.lt/#/stop/result?stopId=17552",,,,,,
17553,"Panerių miškas",54.616410,25.227800,,,17553,"http://www.visimarsrutai.lt/#/stop/result?stopId=17553",,,,,,
17554,"Aguonų st.",54.672840,25.277360,,,17554,"http://www.visimarsrutai.lt/#/stop/result?stopId=17554",,,,,,
17555,"Akademijos st.",54.753910,25.270250,,,17555,"http://www.visimarsrutai.lt/#/stop/result?stopId=17555",,,,,,
17557,"Pal. Jurgio Matulaičio bažnyčia",54.712400,25.228240,,,17557,"http://www.visimarsrutai.lt/#/stop/result?stopId=17557",,,,,,
17558,"Gvazdikų st.",54.743660,25.398040,,,17558,"http://www.visimarsrutai.lt/#/stop/result?stopId=17558",,,,,,
17559,"Valkininkų st.",54.643950,25.199720,,,17559,"http://www.visimarsrutai.lt/#/stop/result?stopId=17559",,,,,,
17560,"Gvazdikų st.",54.743150,25.398350,,,17560,"http://www.visimarsrutai.lt/#/stop/result?stopId=17560",,,,,,
17561,"Žemynos st.",54.726650,25.233980,,,17561,"http://www.visimarsrutai.lt/#/stop/result?stopId=17561",,,,,,
17563,"Geologų st.",54.638680,25.266840,,,17563,"http://www.visimarsrutai.lt/#/stop/result?stopId=17563",,,,,,
17564,Lyglaukiai,54.702370,25.353810,,,17564,"http://www.visimarsrutai.lt/#/stop/result?stopId=17564",,,,,,
17565,Lyglaukiai,54.702770,25.354060,,,17565,"http://www.visimarsrutai.lt/#/stop/result?stopId=17565",,,,,,
17566,Katilinė,54.634860,25.266040,,,17566,"http://www.visimarsrutai.lt/#/stop/result?stopId=17566",,,,,,
17567,"Valkininkų st.",54.644060,25.202560,,,17567,"http://www.visimarsrutai.lt/#/stop/result?stopId=17567",,,,,,
17568,"Meistrų st.",54.630850,25.259450,,,17568,"http://www.visimarsrutai.lt/#/stop/result?stopId=17568",,,,,,
17569,Rokantiškės,54.704110,25.364060,,,17569,"http://www.visimarsrutai.lt/#/stop/result?stopId=17569",,,,,,
17570,"Švietimo akademija",54.698700,25.261330,,,17570,"http://www.visimarsrutai.lt/#/stop/result?stopId=17570",,,,,,
17571,Karoliniškės,54.692790,25.217330,,,17571,"http://www.visimarsrutai.lt/#/stop/result?stopId=17571",,,,,,
17572,"Pameistrių st.",54.630780,25.264740,,,17572,"http://www.visimarsrutai.lt/#/stop/result?stopId=17572",,,,,,
17573,"Bukiškių st.",54.757760,25.205860,,,17573,"http://www.visimarsrutai.lt/#/stop/result?stopId=17573",,,,,,
17574,Lazdynai,54.679260,25.213290,,,17574,"http://www.visimarsrutai.lt/#/stop/result?stopId=17574",,,,,,
17575,"Elektros st.",54.633990,25.256660,,,17575,"http://www.visimarsrutai.lt/#/stop/result?stopId=17575",,,,,,
17576,"Šaltupio st.",54.646760,25.191130,,,17576,"http://www.visimarsrutai.lt/#/stop/result?stopId=17576",,,,,,
17577,"Šaltupio st.",54.647340,25.190380,,,17577,"http://www.visimarsrutai.lt/#/stop/result?stopId=17577",,,,,,
17579,"Šeimyniškių st.",54.695560,25.296870,,,17579,"http://www.visimarsrutai.lt/#/stop/result?stopId=17579",,,,,,
17580,Riovonys,54.658930,25.232330,,,17580,"http://www.visimarsrutai.lt/#/stop/result?stopId=17580",,,,,,
17581,"Pamėnkalnio st.",54.687360,25.269340,,,17581,"http://www.visimarsrutai.lt/#/stop/result?stopId=17581",,,,,,
17582,"Tuskulėnų rimties parkas",54.698230,25.301300,,,17582,"http://www.visimarsrutai.lt/#/stop/result?stopId=17582",,,,,,
17583,"Islandijos st.",54.685000,25.276410,,,17583,"http://www.visimarsrutai.lt/#/stop/result?stopId=17583",,,,,,
17584,"Lazdynų seniūnija",54.675200,25.204120,,,17584,"http://www.visimarsrutai.lt/#/stop/result?stopId=17584",,,,,,
17585,"Pumpėnų st.",54.722390,25.221920,,,17585,"http://www.visimarsrutai.lt/#/stop/result?stopId=17585",,,,,,
17586,"Žemoji Veržuva",54.750020,25.401240,,,17586,"http://www.visimarsrutai.lt/#/stop/result?stopId=17586",,,,,,
17587,Vinciūniškės,54.759100,25.395050,,,17587,"http://www.visimarsrutai.lt/#/stop/result?stopId=17587",,,,,,
17588,"Kalno st.",54.704760,25.392860,,,17588,"http://www.visimarsrutai.lt/#/stop/result?stopId=17588",,,,,,
17590,"Naujosios Gineitiškės",54.735970,25.201370,,,17590,"http://www.visimarsrutai.lt/#/stop/result?stopId=17590",,,,,,
17591,"Žemoji Veržuva",54.750020,25.401510,,,17591,"http://www.visimarsrutai.lt/#/stop/result?stopId=17591",,,,,,
17592,"Simono Konarskio st.",54.679470,25.259320,,,17592,"http://www.visimarsrutai.lt/#/stop/result?stopId=17592",,,,,,
17594,Žvėrynas,54.698720,25.245650,,,17594,"http://www.visimarsrutai.lt/#/stop/result?stopId=17594",,,,,,
17595,"Šaltinėlio st.",54.725410,25.298260,,,17595,"http://www.visimarsrutai.lt/#/stop/result?stopId=17595",,,,,,
17596,"Gervėčių st.",54.673360,25.298820,,,17596,"http://www.visimarsrutai.lt/#/stop/result?stopId=17596",,,,,,
17597,"Sėlių st.",54.698400,25.248680,,,17597,"http://www.visimarsrutai.lt/#/stop/result?stopId=17597",,,,,,
17598,"Migracijos departamentas",54.669830,25.258330,,,17598,"http://www.visimarsrutai.lt/#/stop/result?stopId=17598",,,,,,
17599,"Gervėčių st.",54.674600,25.297280,,,17599,"http://www.visimarsrutai.lt/#/stop/result?stopId=17599",,,,,,
17600,"Rasų kapinės",54.670460,25.301090,,,17600,"http://www.visimarsrutai.lt/#/stop/result?stopId=17600",,,,,,
17601,"Latvių st.",54.693850,25.250720,,,17601,"http://www.visimarsrutai.lt/#/stop/result?stopId=17601",,,,,,
17602,Saulėtekis,54.726220,25.324820,,,17602,"http://www.visimarsrutai.lt/#/stop/result?stopId=17602",,,,,,
17603,"Rasų kapinės",54.670020,25.301180,,,17603,"http://www.visimarsrutai.lt/#/stop/result?stopId=17603",,,,,,
17604,"Trakų st.",54.679340,25.278020,,,17604,"http://www.visimarsrutai.lt/#/stop/result?stopId=17604",,,,,,
17605,"Pakalniškių st.",54.654160,25.223840,,,17605,"http://www.visimarsrutai.lt/#/stop/result?stopId=17605",,,,,,
17606,"Sėlių st.",54.697440,25.249770,,,17606,"http://www.visimarsrutai.lt/#/stop/result?stopId=17606",,,,,,
17607,LITEXPO,54.675610,25.222500,,,17607,"http://www.visimarsrutai.lt/#/stop/result?stopId=17607",,,,,,
17608,"Deivių st.",54.735620,25.229050,,,17608,"http://www.visimarsrutai.lt/#/stop/result?stopId=17608",,,,,,
17609,Žirmūnai,54.716660,25.305450,,,17609,"http://www.visimarsrutai.lt/#/stop/result?stopId=17609",,,,,,
17610,"Minties st.",54.704180,25.304540,,,17610,"http://www.visimarsrutai.lt/#/stop/result?stopId=17610",,,,,,
17611,"Simono Konarskio st.",54.679860,25.259640,,,17611,"http://www.visimarsrutai.lt/#/stop/result?stopId=17611",,,,,,
17612,Zujūnai,54.726710,25.181530,,,17612,"http://www.visimarsrutai.lt/#/stop/result?stopId=17612",,,,,,
17613,"Centro poliklinika",54.683710,25.277010,,,17613,"http://www.visimarsrutai.lt/#/stop/result?stopId=17613",,,,,,
17614,"Kareivių st.",54.719340,25.303560,,,17614,"http://www.visimarsrutai.lt/#/stop/result?stopId=17614",,,,,,
17615,"Reformatų st.",54.681170,25.277310,,,17615,"http://www.visimarsrutai.lt/#/stop/result?stopId=17615",,,,,,
17616,Ribiškės,54.666840,25.313290,,,17616,"http://www.visimarsrutai.lt/#/stop/result?stopId=17616",,,,,,
17617,Ribiškės,54.666870,25.312600,,,17617,"http://www.visimarsrutai.lt/#/stop/result?stopId=17617",,,,,,
17618,"Juodasis kelias",54.666340,25.325420,,,17618,"http://www.visimarsrutai.lt/#/stop/result?stopId=17618",,,,,,
17619,"Giedraičių st.",54.707340,25.284940,,,17619,"http://www.visimarsrutai.lt/#/stop/result?stopId=17619",,,,,,
17620,"Juodasis kelias",54.666480,25.324600,,,17620,"http://www.visimarsrutai.lt/#/stop/result?stopId=17620",,,,,,
17621,"Ūmėdžių st.",54.642620,25.204250,,,17621,"http://www.visimarsrutai.lt/#/stop/result?stopId=17621",,,,,,
17622,Stotis,54.671080,25.284200,,,17622,"http://www.visimarsrutai.lt/#/stop/result?stopId=17622",,,,,,
17623,"Šiaurės st.",54.709290,25.416810,,,17623,"http://www.visimarsrutai.lt/#/stop/result?stopId=17623",,,,,,
17624,Guriai,54.663310,25.341870,,,17624,"http://www.visimarsrutai.lt/#/stop/result?stopId=17624",,,,,,
17625,"Bazilijonų st.",54.674080,25.286570,,,17625,"http://www.visimarsrutai.lt/#/stop/result?stopId=17625",,,,,,
17626,Stotis,54.671470,25.283270,,,17626,"http://www.visimarsrutai.lt/#/stop/result?stopId=17626",,,,,,
17627,Saulėtekis,54.726240,25.327520,,,17627,"http://www.visimarsrutai.lt/#/stop/result?stopId=17627",,,,,,
17629,"Trakų st.",54.679020,25.278550,,,17629,"http://www.visimarsrutai.lt/#/stop/result?stopId=17629",,,,,,
17630,Baldai,54.649830,25.216140,,,17630,"http://www.visimarsrutai.lt/#/stop/result?stopId=17630",,,,,,
17631,"Kęstučio st.",54.691210,25.251580,,,17631,"http://www.visimarsrutai.lt/#/stop/result?stopId=17631",,,,,,
17632,"Vilniaus universitetas",54.724540,25.331990,,,17632,"http://www.visimarsrutai.lt/#/stop/result?stopId=17632",,,,,,
17633,"Tauragnų st.",54.711690,25.286250,,,17633,"http://www.visimarsrutai.lt/#/stop/result?stopId=17633",,,,,,
17634,"Latvių st.",54.694330,25.250750,,,17634,"http://www.visimarsrutai.lt/#/stop/result?stopId=17634",,,,,,
17635,Šnipiškės,54.699830,25.268920,,,17635,"http://www.visimarsrutai.lt/#/stop/result?stopId=17635",,,,,,
17636,"Akacijų st.",54.678180,25.202730,,,17636,"http://www.visimarsrutai.lt/#/stop/result?stopId=17636",,,,,,
17637,"Liubarto tiltas",54.689080,25.255740,,,17637,"http://www.visimarsrutai.lt/#/stop/result?stopId=17637",,,,,,
17638,"Gedimino technikos universitetas",54.723850,25.335660,,,17638,"http://www.visimarsrutai.lt/#/stop/result?stopId=17638",,,,,,
17639,"Dunojaus st.",54.666610,25.306730,,,17639,"http://www.visimarsrutai.lt/#/stop/result?stopId=17639",,,,,,
17640,Vingriai,54.676650,25.280860,,,17640,"http://www.visimarsrutai.lt/#/stop/result?stopId=17640",,,,,,
17641,"Kęstučio st.",54.689480,25.251900,,,17641,"http://www.visimarsrutai.lt/#/stop/result?stopId=17641",,,,,,
17642,"Fermentų st.",54.625490,25.139890,,,17642,"http://www.visimarsrutai.lt/#/stop/result?stopId=17642",,,,,,
17643,"Misionierių st.",54.676600,25.297350,,,17643,"http://www.visimarsrutai.lt/#/stop/result?stopId=17643",,,,,,
17644,"Monikos Mironaitės st.",54.680830,25.189500,,,17644,"http://www.visimarsrutai.lt/#/stop/result?stopId=17644",,,,,,
17645,"Pavilnio sodai",54.665010,25.346550,,,17645,"http://www.visimarsrutai.lt/#/stop/result?stopId=17645",,,,,,
17646,"Garsioji st.",54.666920,25.355410,,,17646,"http://www.visimarsrutai.lt/#/stop/result?stopId=17646",,,,,,
17647,"Subačiaus st.",54.677010,25.303620,,,17647,"http://www.visimarsrutai.lt/#/stop/result?stopId=17647",,,,,,
17648,"Garsioji st.",54.666890,25.353560,,,17648,"http://www.visimarsrutai.lt/#/stop/result?stopId=17648",,,,,,
17649,"Vokės st.",54.619230,25.145210,,,17649,"http://www.visimarsrutai.lt/#/stop/result?stopId=17649",,,,,,
17650,"Palydovo st.",54.701120,25.409980,,,17650,"http://www.visimarsrutai.lt/#/stop/result?stopId=17650",,,,,,
17651,"Grūdų st.",54.668670,25.359960,,,17651,"http://www.visimarsrutai.lt/#/stop/result?stopId=17651",,,,,,
17653,"Šiltnamių žiedas",54.667080,25.221450,,,17653,"http://www.visimarsrutai.lt/#/stop/result?stopId=17653",,,,,,
17654,"Palydovo st.",54.701000,25.408440,,,17654,"http://www.visimarsrutai.lt/#/stop/result?stopId=17654",,,,,,
17655,"Grūdų st.",54.667940,25.359410,,,17655,"http://www.visimarsrutai.lt/#/stop/result?stopId=17655",,,,,,
17656,"Kazbėjų st.",54.616450,25.149090,,,17656,"http://www.visimarsrutai.lt/#/stop/result?stopId=17656",,,,,,
17657,"Kazbėjų st.",54.615840,25.149530,,,17657,"http://www.visimarsrutai.lt/#/stop/result?stopId=17657",,,,,,
17658,"Kareivių st.",54.719890,25.301610,,,17658,"http://www.visimarsrutai.lt/#/stop/result?stopId=17658",,,,,,
17659,"Pavilnio sodai",54.664940,25.345650,,,17659,"http://www.visimarsrutai.lt/#/stop/result?stopId=17659",,,,,,
17660,"Gedimino technikos universitetas",54.724120,25.334510,,,17660,"http://www.visimarsrutai.lt/#/stop/result?stopId=17660",,,,,,
17661,"Šiaurės st.",54.708630,25.417160,,,17661,"http://www.visimarsrutai.lt/#/stop/result?stopId=17661",,,,,,
17663,"Aušros vartai",54.674730,25.292780,,,17663,"http://www.visimarsrutai.lt/#/stop/result?stopId=17663",,,,,,
17664,"Nemenčinės plentas",54.723850,25.320070,,,17664,"http://www.visimarsrutai.lt/#/stop/result?stopId=17664",,,,,,
17665,"Fermentų st.",54.624710,25.140780,,,17665,"http://www.visimarsrutai.lt/#/stop/result?stopId=17665",,,,,,
17666,"Pupojų st.",54.702720,25.414110,,,17666,"http://www.visimarsrutai.lt/#/stop/result?stopId=17666",,,,,,
17667,Antakalnis,54.719600,25.317240,,,17667,"http://www.visimarsrutai.lt/#/stop/result?stopId=17667",,,,,,
17668,"Tverečiaus st.",54.717500,25.316590,,,17668,"http://www.visimarsrutai.lt/#/stop/result?stopId=17668",,,,,,
17669,"Pupojų st.",54.701830,25.413100,,,17669,"http://www.visimarsrutai.lt/#/stop/result?stopId=17669",,,,,,
17670,Lazdynai,54.678910,25.213310,,,17670,"http://www.visimarsrutai.lt/#/stop/result?stopId=17670",,,,,,
17671,Katilinė,54.634880,25.266210,,,17671,"http://www.visimarsrutai.lt/#/stop/result?stopId=17671",,,,,,
17672,"Paukščių takas",54.680650,25.208840,,,17672,"http://www.visimarsrutai.lt/#/stop/result?stopId=17672",,,,,,
17673,"Rudens st.",54.686400,25.325050,,,17673,"http://www.visimarsrutai.lt/#/stop/result?stopId=17673",,,,,,
17675,Šaudykla,54.689020,25.332430,,,17675,"http://www.visimarsrutai.lt/#/stop/result?stopId=17675",,,,,,
17676,"Pramogų arena",54.715080,25.285730,,,17676,"http://www.visimarsrutai.lt/#/stop/result?stopId=17676",,,,,,
17677,"Paukščių takas",54.680850,25.209220,,,17677,"http://www.visimarsrutai.lt/#/stop/result?stopId=17677",,,,,,
17678,"Jankiškių st.",54.645060,25.195220,,,17678,"http://www.visimarsrutai.lt/#/stop/result?stopId=17678",,,,,,
17679,"Jankiškių st.",54.645370,25.194680,,,17679,"http://www.visimarsrutai.lt/#/stop/result?stopId=17679",,,,,,
17680,"Pameistrių st.",54.630790,25.264950,,,17680,"http://www.visimarsrutai.lt/#/stop/result?stopId=17680",,,,,,
17681,"Tremtinių st.",54.692600,25.410630,,,17681,"http://www.visimarsrutai.lt/#/stop/result?stopId=17681",,,,,,
17682,"Kalvarijų turgus",54.699310,25.282490,,,17682,"http://www.visimarsrutai.lt/#/stop/result?stopId=17682",,,,,,
17683,"Vėjo st.",54.595970,25.175620,,,17683,"http://www.visimarsrutai.lt/#/stop/result?stopId=17683",,,,,,
17684,"Arimų st.",54.702480,25.431450,,,17684,"http://www.visimarsrutai.lt/#/stop/result?stopId=17684",,,,,,
17685,Kirtimai,54.636840,25.274610,,,17685,"http://www.visimarsrutai.lt/#/stop/result?stopId=17685",,,,,,
17686,"Ateities st.",54.736000,25.265990,,,17686,"http://www.visimarsrutai.lt/#/stop/result?stopId=17686",,,,,,
17687,Slėnis,54.612270,25.154400,,,17687,"http://www.visimarsrutai.lt/#/stop/result?stopId=17687",,,,,,
17688,"Juodšilių st.",54.616690,25.162420,,,17688,"http://www.visimarsrutai.lt/#/stop/result?stopId=17688",,,,,,
17689,"Uosių st.",54.699430,25.401410,,,17689,"http://www.visimarsrutai.lt/#/stop/result?stopId=17689",,,,,,
17690,Slėnis,54.612150,25.154220,,,17690,"http://www.visimarsrutai.lt/#/stop/result?stopId=17690",,,,,,
17691,"Juodšilių st.",54.616060,25.162980,,,17691,"http://www.visimarsrutai.lt/#/stop/result?stopId=17691",,,,,,
17692,"Uosių st.",54.699390,25.401950,,,17692,"http://www.visimarsrutai.lt/#/stop/result?stopId=17692",,,,,,
17693,Pavilnys,54.671200,25.361190,,,17693,"http://www.visimarsrutai.lt/#/stop/result?stopId=17693",,,,,,
17694,"Verkių st.",54.716870,25.293600,,,17694,"http://www.visimarsrutai.lt/#/stop/result?stopId=17694",,,,,,
17695,"Bijūnų st.",54.667640,25.216520,,,17695,"http://www.visimarsrutai.lt/#/stop/result?stopId=17695",,,,,,
17696,"Paparčių st.",54.701630,25.394110,,,17696,"http://www.visimarsrutai.lt/#/stop/result?stopId=17696",,,,,,
17697,"Pramogų arena",54.715560,25.289430,,,17697,"http://www.visimarsrutai.lt/#/stop/result?stopId=17697",,,,,,
17698,"Uosių st.",54.699030,25.401220,,,17698,"http://www.visimarsrutai.lt/#/stop/result?stopId=17698",,,,,,
17699,"Vilijos st.",54.634840,25.172540,,,17699,"http://www.visimarsrutai.lt/#/stop/result?stopId=17699",,,,,,
17700,"Paparčių st.",54.701570,25.394620,,,17700,"http://www.visimarsrutai.lt/#/stop/result?stopId=17700",,,,,,
17701,"Elektros st.",54.633740,25.256390,,,17701,"http://www.visimarsrutai.lt/#/stop/result?stopId=17701",,,,,,
